extension_id,label,source
igkkmokkmlbkkgdnkkancbonkbbmkioc,0.5,mixed
pfgbcfaiglkcoclichlojeaklcfboieh,0.5,mixed
akialmafcdmkelghnomeneinkcllnoih,0.5,mixed
iabflonngmpkalkpbjonemaamlgdghea,0.5,mixed
aeclplbmglgjpfaikihdlkjhgegehbbf,0.5,mixed
cacbflgkiidgcekflfgdnjdnaalfmkob,0.5,mixed
nppjmiadmakeigiagilkfffplihgjlec,0.5,mixed
fedchalbmgfhdobblebblldiblbmpgdj,0.5,mixed
gbcjipmcpedgndgdnfofbhgnkmghoamm,0.5,mixed
nolggnmhlagghnfpellfnkcmkgeoiepj,0.5,mixed
icolkoeolaodpjogekifcidcdbgbdobc,0.5,mixed
cpgoblgcfemdmaolmfhpoifikehgbjbf,0.5,mixed
gnhgdhlkojnlgljamagoigaabdmfhfeg,0.5,mixed
kohoehgoafblafjinhplmhcbphgaaobc,0.5,mixed
fcobokliblbalmjmahdebcdalglnieii,0.5,mixed
finepngcchiffimedhcfmmlkgjmeokpp,0.5,mixed
fhkmacopackahlbnpcfijgphgoimpggb,0.5,mixed
afdfpkhbdpioonfeknablodaejkklbdn,0.5,mixed
pmnphobdokkajkpbkajlaiooipfcpgio,0.5,mixed
ccjalhebkdogpobnbdhfpincfeohonni,0.5,mixed
dajkomgkhpnmdilokgoekdfnfknjgckh,0.5,mixed
dbagndmcddecodlmnlcmhheicgkaglpk,0.5,mixed
hmakjfeknhkfmlckieeepnnldblejdbd,0.5,mixed
ndgjmdlifhbljhmgkjbojeejmeeplape,0.5,mixed
kpocjpoifmommoiiiamepombpeoaehfh,0.5,mixed
odnakbaioopckimfnkllgijmkikhfhhf,0.5,mixed
ccdimkoieijdbgdlkfjjfncmihmlpanj,0.5,mixed
eodhkpnifohleagpkpkkihmokkcncokf,0.5,mixed
ndcphhjcebhifabfmebineokbfdnbphm,0.5,mixed
hodiladlefdpcbemnbbcpclbmknkiaem,0.5,mixed
hdpmmcmblgbkllldbccfdejchjlpochf,0.5,mixed
clddifkhlkcojbojppdojfeeikdkgiae,0.5,mixed
hbhldhipemjbfcdlanhifabdgapnhgbd,0.5,mixed
ogjfhmgoalinegalajpmjoliipdibhdm,0.5,mixed
ajefbooiifdkmgkpjkanmgbjbndfbfhg,0.5,mixed
pnpchphmplpdimbllknjoiopmfphellj,0.5,mixed
ihdjofjnmhebaiaanaeeoebjcgaildmk,0.5,mixed
iaccapfapbjahnhcmkgjjonlccbhdpjl,0.5,mixed
klejifgmmnkgejbhgmpgajemhlnijlib,0.5,mixed
hpfpmcafjghjgdilidipkfgpomphgekf,0.5,mixed
lameokaalbmnhgapanlloeichlbjloak,0.5,mixed
emdcmoghepkahnnlfmejnibfbmeoogmb,0.5,mixed
chmaijbnjdnkjknoigffoohjhpejjppd,0.5,mixed
fchgahponkgfomlgieipannlfanfbfak,0.5,mixed
dehhfjanlmglmabomenmpjnnopigplae,0.5,mixed
okkffdhbfplmbjblhgapnchjinanmnij,0.5,mixed
gelcjfdfebnabkielednfoogpbhdeoai,0.5,mixed
njdkgjbjmdceaibhngelkkloceihelle,0.5,mixed
jdlkkmamiaikhfampledjnhhkbeifokk,0.5,mixed
igefbihdjhmkhnofbmnagllkafpaancf,0.5,mixed
pegfdldddiilihjahcpdehhhfcbibipg,0.5,mixed
daeljdgmllhgmbdkpgnaojldjkdgkbjg,0.5,mixed
ghhddclfklljabeodmcejjjlhoaaiban,0.5,mixed
ejllkedmklophclpgonojjkaliafeilj,0.5,mixed
nllbbpmplfhdpdnmoiigegjicamfhnhn,0.5,mixed
kbfheninkdonankpffgbmkilnlkmpdie,0.5,mixed
abjbfhcehjndcpbiiagdnlfolkbfblpb,0.5,mixed
nigamacoibifjohkmepefofohfedblgg,0.5,mixed
nmiejmllodobdobgjbeonandkjhnhpjb,0.5,mixed
ncjmpdadldchjmljhkigoeejegmghaab,0.5,mixed
fbbmnieefocnacnecccgmedmcbhlkcpm,0.5,mixed
jjgnkfncaadmaobenjjpmngdpgalemho,0.5,mixed
egbpmjkpccpjhfnhfhgeklgibepkimpd,0.5,mixed
fgmeppijnhhafacemgoocgelcflipnfd,0.5,mixed
emalgedpdlghbkikiaeocoblajamonoh,0.5,mixed
hgolomhkdcpmbgckhebdhdknaemlbbaa,0.5,mixed
gighmmpiobklfepjocnamgkkbiglidom,0.5,mixed
lcdlanlaneooailnebnhamiiieebikid,0.5,mixed
mljmfnkjmcdmongjnnnbbnajjdbojoci,0.5,mixed
dbncciiegloaglpkgjpjhfahaiopfppa,0.5,mixed
hnokbehlbjkbhlihbldeojhjpekehmmf,0.5,mixed
jhkhlgaomejplkanglolfpcmfknnomle,0.5,mixed
onkopdeihmdimjphfbmlefelnegjkefb,0.5,mixed
iiegilogjnagependdonbfcmfmmaamon,0.5,mixed
jkppdkadcnfnafkfjdhgbmhklhilimli,0.5,mixed
lnedcnepmplnjmfdiclhbfhneconamoj,0.5,mixed
fobaamfiblkoobhjpiigemmdegbmpohd,0.5,mixed
eibcbmdmfcgklpkghpkojpaedhloemhi,0.5,mixed
jagbooldjnemiedoagckjomjegkopfno,0.5,mixed
acmnokigkgihogfbeooklgemindnbine,0.5,mixed
bpgaffohfacaamplbbojgbiicfgedmoi,0.5,mixed
oanbpfkcehelcjjipodkaafialmfejmi,0.5,mixed
ljnppgaebjnbbahgmjajfbcoabdpopfb,0.5,mixed
dajgdhiemoaecngkpliephmheifopmjb,0.5,mixed
ngpampappnmepgilojfohadhhmbhlaek,0.5,mixed
npdfkclmbnoklkdebjfodpendkepbjek,0.5,mixed
chmfnmjfghjpdamlofhlonnnnokkpbao,0.5,mixed
mmcnmppeeghenglmidpmjkaiamcacmgm,0.5,mixed
mjcgfimemamogfmekphcfdehfkkbmldn,0.5,mixed
ifdepgnnjpnbkcgempionjablajancjc,0.5,mixed
jnnbmiailafajdkboegcjcdklooomfic,0.5,mixed
jdoaaldnifinadckcbfkbiekgaebkeif,0.5,mixed
nilbfjdbacfdodpbdondbbkmoigehodg,0.5,mixed
cklihcncoeagchmooepokamfkjfofkep,0.5,mixed
lepjcehmlpfdgholbejebidnnkkannpl,0.5,mixed
gbhkbbffliokhhhibdedjcjoecnikiml,0.5,mixed
higffkkddppmfcpkcolamkhcknhfhdlo,0.5,mixed
egdcgagkkckipplmpfdfimmcipjjfkko,0.5,mixed
gnkieagafibgmfdefcbedaeplecddjkd,0.5,mixed
olkcbimhgpenhcboejacjpmohcincfdb,0.5,mixed
nmbacbcfdfaapbcnlnbmciiaakomhkbk,0.5,mixed
bafbedjnnjkjjjelgblfbddajjgcpndi,0.5,mixed
emechknidkghbpiodihlodkhnljplpjm,0.5,mixed
gipnpcencdgljnaecpekokmpgnhgpela,0.5,mixed
ehmnkbambjnodfbjcebjffilahbfjdml,0.5,mixed
pppdfgkfdemgfknfnhpkibbkabhghhfh,0.5,mixed
ealojglnbikknifbgleaceopepceakfn,0.5,mixed
hkhmodcdjhcidbcncgmnknjppphcpgmh,0.5,mixed
bcmmbhidjmodkbeidljmhcijhkchokcj,0.5,mixed
gcnceeflimggoamelclcbhcdggcmnglm,0.5,mixed
gmmohhcojdhgbjjahhpkfhbapgcfgfne,0.5,mixed
ijcpbhmpbaafndchbjdjchogaogelnjl,0.5,mixed
dnmfcojgjchpjcmjgpgonmhccibjopnb,0.5,mixed
iibnodnghffmdcebaglfgnfkgemcbchf,0.5,mixed
emeokgokialpjadjaoeiplmnkjoaegng,0.5,mixed
ibmgdfenfldppaodbahpgcoebmmkdbac,0.5,mixed
akbmkokbdbkfgnciimgbpndidcookica,0.5,mixed
jfefcmidfkpncdkjkkghhmjkafanhiam,0.5,mixed
fnnigcfbmghcefaboigkhfimeolhhbcp,0.5,mixed
cdgonefipacceedbkflolomdegncceid,0.5,mixed
pnhjnmacgahapmnnifmneapinilajfol,0.5,mixed
afffieldplmegknlfkicedfpbbdbpaef,0.5,mixed
egjmkjdlkbjjenockdaamogoiioojgjp,0.5,mixed
nphoehhafolaebdpimmbmlofmeibdkck,0.5,mixed
omgeapkgiddakeoklcapboapbamdgmhp,0.5,mixed
ncapkionddmdmfocnjfcfpnimepibggf,0.5,mixed
giaoehhefkmchjbbdnahgeppblbdejmj,0.5,mixed
hfeialplaojonefabmojhobdmghnjkmf,0.5,mixed
hdbipekpdpggjaipompnomhccfemaljm,0.5,mixed
hijipblimhboccjcnnjnjelcdmceeafa,0.5,mixed
ngfjocjagfinihkkaahliainflifnlnf,0.5,mixed
adcgijngmbpleglelbhmfnfgmgnnaojh,0.5,mixed
plmgefkiicjfchonlmnbabfebpnpckkk,0.5,mixed
fppfjlcbcjhfobfaichenmodmadgmbne,0.5,mixed
lidnmohoigekohfmdpopgcpigjkpemll,0.5,mixed
nceoldlgkhdbnnmojajjgfapagjccbli,0.5,mixed
gabbbocakeomblphkmmnoamkioajlkfo,0.5,mixed
npccfaccnfkjmdlkollpiaialndbieib,0.5,mixed
pdbfcnhlobhoahcamoefbfodpmklgmjm,0.5,mixed
lebmkjafnodbnhbahbgdollaaabcmpbh,0.5,mixed
alplpnakfeabeiebipdmaenpmbgknjce,0.5,mixed
geokkpbkfpghbjdgbganjkgfhaafmhbo,0.5,mixed
kpoobaeilcfcjfkbaaapdnkmaifmffkk,0.5,mixed
jlnojnckglpdpecfkmanbjgcbkibcgoa,0.5,mixed
obbfndpanmiplgfcbeonoocobbnjdmdc,0.5,mixed
ahcodkopnoolabmeeddimaccfbbgbnkg,0.5,mixed
fcfhplploccackoneaefokcmbjfbkenj,0.5,mixed
dkcjihabohaldgjkdmenepolojcjdaah,0.5,mixed
ccjlpblmgkncnnimcmbanbnhbggdpkie,0.5,mixed
mihiainclhehjnklijgpokdpldjmjdap,0.5,mixed
dambkkeeabmnhelekdekfmabnckghdih,0.5,mixed
njmjfnbhppmkpbbcfloagfmfokbokjgo,0.5,mixed
fgcomdacecoimaejookmlcfogngmfmli,0.5,mixed
ngbfciefgjgijkkmpalnmhikoojilkob,0.5,mixed
ofpihhkeakgnnbkmcoifjkkhnllddbld,0.5,mixed
bpconcjcammlapcogcnnelfmaeghhagj,0.5,mixed
khhemdcdllgomlbleegjdpbeflgbomcj,0.5,mixed
mkmkhjdmkaeffpfgfljelahfogghkgol,0.5,mixed
pjpjefgijnjlhgegceegmpecklonpdjp,0.5,mixed
cceejgojinihpakmciijfdgafhpchigo,0.5,mixed
obnjngpeldplgkenihhhdicoeplcfbeg,0.5,mixed
lehjnmndiohfaphecnjhopgookigekdk,0.5,mixed
acdfdofofabmipgcolilkfhnpoclgpdd,0.5,mixed
jmbmildjdmppofnohldicmnkojfhggmb,0.5,mixed
bhfoemlllidnfefgkeaeocnageepbael,0.5,mixed
dkkpollfhjoiapcenojlmgempmjekcla,0.5,mixed
ogcaehilgakehloljjmajoempaflmdci,0.5,mixed
emmoddikhgncnaikamapbkggedoafomi,0.5,mixed
naonedlchkbicmhepimiahfalheedjgb,0.5,mixed
hlcjkaoneihodfmonjnlnnfpdcopgfjk,0.5,mixed
fjclfmhapndgeabdcikbhemimpijpnah,0.5,mixed
pklmnoldkkoholegljdkibjjhmegpjep,0.5,mixed
hacfaophiklaeolhnmckojjjjbnappen,0.5,mixed
fmahbaepkpdimfcjpopjklankbbhdobk,0.5,mixed
neikbfklcjampfnmclhjeifbmfkpkfpb,0.5,mixed
labpefoeghdmpbfijhnnejdmnjccgplc,0.5,mixed
gfdefkjpjdbiiclhimebabkmclmiiegk,0.5,mixed
lcdaafomaehnnhjgbgbdpgpagfcfgddg,0.5,mixed
fmhocfhibfmddhnfcflkodjdnflcgkdp,0.5,mixed
dealfjgnmkibkcldkcpbikenmajlglmc,0.5,mixed
pidecdgcabcolloikegacdjejomeodji,0.5,mixed
ceopoaldcnmhechacafgagdkklcogkgd,0.5,mixed
bkbdedlenkomhjbfljaopfbmimhdgenl,0.5,mixed
gfbgiekofllpkpaoadjhbbfnljbcimoh,0.5,mixed
jglemppahimembneahjbkhjknnefeeio,0.5,mixed
jjdajogomggcjifnjgkpghcijgkbcjdi,0.5,mixed
olkpikmlhoaojbbmmpejnimiglejmboe,0.5,mixed
mjchijabihjkhmmaaihpgmhkklgakinl,0.5,mixed
oknpgmaeedlbdichgaghebhiknmghffa,0.5,mixed
ipagcbjbgailmjeaojmpiddflpbgjngl,0.5,mixed
ndhgnlodmpalhnfdopckpolhinaafkgh,0.5,mixed
klbelohlhkobpoeaimclnpikbdphkdhn,0.5,mixed
kpfbijpdidioaomoecdbfaodhajbcjfl,0.5,mixed
coabfkgengacobjpmdlmmihhhfnhbjdm,0.5,mixed
nbmcnncbmipphlkdmgfbipbanmmfdamk,0.5,mixed
nolkpikmlhoaojbbmmpejnimiglejmbo,0.5,mixed
okclicinnbnfkgchommiamjnkjcibfid,0.5,mixed
gliolnahchemnmdjengkkdhcpdfehkhi,0.5,mixed
lbeekfefglldjjenkaekhnogoplpmfin,0.5,mixed
ehpgcagmhpndkmglombjndkdmggkgnge,0.5,mixed
ocpcmfmiidofonkbodpdhgddhlcmcofd,0.5,mixed
bajpajaplkkmfohgfckjdcmjaodhigbm,0.5,mixed
enaigkcpmpohpbokbfllbkijmllmpafm,0.5,mixed
jeahgicmhigopdgilnmclihdjjlhnmop,0.5,mixed
ceoldlgkhdbnnmojajjgfapagjccblib,0.5,mixed
lhpcjiffachihfbhkabenpcpehkpoeid,0.5,mixed
alddjbjplgobbllfolehibiclbhmomla,0.5,mixed
eekblbhfmladafbmpgkdedmolbjkjbnc,0.5,mixed
ojlhcbolfcndnojcjhhjgmdblnojgefm,0.5,mixed
pjjghngpidphgicpgdebpmdgdicepege,0.5,mixed
gdnkjjhpffldmfljpbfemliidkeeecdj,0.5,mixed
lfdkgganmodljeaemeadfhfhinpldmnf,0.5,mixed
ijjnmdphpnlnelhbhefnfmimenjgbfcn,0.5,mixed
lnlononncfdnhdfmgpkdfoibmfdehfoj,0.5,mixed
llkncpcdceadgibhbedecmkencokjajg,0.5,mixed
gclgncjpanihjpbjbecgfmfnipggcckn,0.5,mixed
pnacmlfckijnmogihjeaojfnfiplhhpj,0.5,mixed
hapicipmkalhnklammmfdblkngahelln,0.5,mixed
eagiakjmjnblliacokhcalebgnhellfi,0.5,mixed
aadnmeanpbokjjahcnikajejglihibpd,0.5,mixed
nhnfcgpcbfclhfafjlooihdfghaeinfc,0.5,mixed
kgfeiebnfmmfpomhochmlfmdmjmfedfj,0.5,mixed
pamchlfnkebmjbfbknoclehcpfclbhpl,0.5,mixed
ocginjipilabheemhfbedijlhajbcabh,0.5,mixed
ocifcogajbgikalbpphmoedjlcfjkhgh,0.5,mixed
dfnannaibdndmkienngjahldiofjbkmj,0.5,mixed
mgkmlkgpnffmhhfallpoknfmmkdkfejp,0.5,mixed
mpifmhgignilkmeckejgamolchmgfdom,0.5,mixed
oepjogknopbbibcjcojmedaepolkghpb,0.5,mixed
lfedlgnabjompjngkpddclhgcmeklana,0.5,mixed
npfnmibjifkhhblmdmaocfohebdpfppk,0.5,mixed
poecefgcfhghjbdifplpcaapkfnakfkk,0.5,mixed
alknmfpopohfpdpafdmobclioihdkhjh,0.5,mixed
hofflgideggmbkicgkniefmmhkhelefj,0.5,mixed
fodkmcnpjapcffbmhelopfjhlmdmnbll,0.5,mixed
cbkogccidanmoaicgphipbdofakomlak,0.5,mixed
jiibdgiopnflbpbdpmgpjnpdooekonjc,0.5,mixed
kjgkmceledmpdnmgmppiekdbnamccdjp,0.5,mixed
miejmllodobdobgjbeonandkjhnhpjbn,0.5,mixed
ggijmaajgdkdijomfipnpdfijcnodpip,0.5,mixed
mnacfoefejolpobogooghoclppjcgfcm,0.5,mixed
inhdgbalcopmbpjfincjponejamhaeop,0.5,mixed
pcfapghfanllmbdfiipeiihpkojekckk,0.5,mixed
ncjbeingokdeimlmolagjaddccfdlkbd,0.5,mixed
aaeohfpkhojgdhocdfpkdaffbehjbmmd,0.5,mixed
fkhpfgpmejefmjaeelgoopkcglgafedm,0.5,mixed
eldjnmdpkecnjjkmmgndpcibgkfpodfh,0.5,mixed
cbijiaccpnkbdpgbmiiipedpepbhioel,0.5,mixed
mdpgppkombninhkfhaggckdmencplhmg,0.5,mixed
ilcbbngkolbclhlildojhgjdbkkehfia,0.5,mixed
oaljkhbgbedmfoiieocoenglpaeogjmf,0.5,mixed
kppfbknppimnoociaomjcdgkebdmenkh,0.5,mixed
dcaffjpclkkjfacgfofgpjbmgjnjlpmh,0.5,mixed
klbibkeccnjlkjkiokjodocebajanakg,0.5,mixed
fghmmljkejbamjhomoodegbepogpheef,0.5,mixed
bannaglhmenocdjcmlkhkcciioaepfpj,0.5,mixed
olojcnagmcbplpdddabmpfehhlleobpb,0.5,mixed
mallpejgeafdahhflmliiahjdpgbegpk,0.5,mixed
llilhpmmhicmiaoancaafdgganakopfg,0.5,mixed
ehibgcefkpbfkklbpahilhicidnhiboc,0.5,mixed
lkhhagecaghfakddbncibijbjmgfhfdm,0.5,mixed
penlocnbkkkcaingngkjmdlkikeklemm,0.5,mixed
ggacghlcchiiejclfdajbpkbjfgjhfol,0.5,mixed
aciipkgmbljbcokcnhjbjdhilpngemnj,0.5,mixed
looclnmoilplejheganiloofamfilbcd,0.5,mixed
loigeafmbglngofpkkddgobapkkcaena,0.5,mixed
gjjbmfigjpgnehjioicaalopaikcnheo,0.5,mixed
hpfijbjnmddglpmogpaeofdbehkpball,0.5,mixed
bbdioggpbhhodagchciaeaggdponnhpa,0.5,mixed
elpdbicokgbedckgblmbhoamophfbchi,0.5,mixed
dncejofenelddljaidedboiegklahijo,0.5,mixed
bjlcpoknpgaoaollojjdnbdojdclidkh,0.5,mixed
laameccjpleogmfhilmffpdbiibgbekf,0.5,mixed
mccbmgbbkpcnpblacndlfcgokbklkiam,0.5,mixed
pnciakodcdnehobpfcjcnnlcpmjlpkac,0.5,mixed
kdkpllchojjkbgephbbeacaahecgfpga,0.5,mixed
aoeacblfmdamdejeiaepojbhohhkmkjh,0.5,mixed
imfnolmlkamfkegkhlpofldehcfghkhk,0.5,mixed
deljjimclpnhngmikaiiodgggdniaooh,0.5,mixed
mnafnfdagggclnaggnjajohakfbppaih,0.5,mixed
pjomkeecbjnbpmanlbeijbkahooibopk,0.5,mixed
nlmcajpniijhhhpcnhleibgiehhicjln,0.5,mixed
ddllmjjlakacffbeidndbdogijobmble,0.5,mixed
nmigaijibiabddkkmjhlehchpmgbokfj,0.5,mixed
pmilcmjbofinpnbnpanpdadijibcgifc,0.5,mixed
gfihbklhmmihlkkjnemjppijdlmkcgbb,0.5,mixed
apgohnlmnmkblgfplgnlmkjcpocgfomp,0.5,mixed
edbhdbhgdbanjhdnpjcianjgfmdkgbcf,0.5,mixed
dfakjobhimnibdmkbgpkijoihplhcnil,0.5,mixed
jjooglnnhopdfiiccjbkjdcpplgdkbmo,0.5,mixed
fcoongackakfdmiincikmjgkedcgjkdp,0.5,mixed
ogfjgagnmkiigilnoiabkbbajinanlbn,0.5,mixed
npdkkcjlmhcnnaoobfdjndibfkkhhdfn,0.5,mixed
nlmjpeojbncdmlfkpppngdnolhfgiehn,0.5,mixed
hpdpddnfjaacnbcnoohlcipfafkbmdja,0.5,mixed
epmmfnfpkjjhgikijelhmomnbeneepbe,0.5,mixed
obdhcplpbliifflekgclobogbdliddjd,0.5,mixed
mlkjjjmhjijlmafgjlpkiobpdocdbncj,0.5,mixed
lbapdklahcjljfincdglncfpdgfhckcf,0.5,mixed
jcnijlipdlfgjojinphboifjbedkkjpk,0.5,mixed
glfondjanahgpmkgjggafhdnbbcidhgf,0.5,mixed
lkahpjghmdhpiojknppmlenngmpkkfma,0.5,mixed
epcdjnnpcbidnlehlklebmdijbjleefc,0.5,mixed
phoehhafolaebdpimmbmlofmeibdkckp,0.5,mixed
hegpgapbnfiibpbkanjemgmdpmmlecbc,0.5,mixed
naedfjpkboljpmbmdnfnibcndmmgdnen,0.5,mixed
eadknamngiibbmjdfokmppfooolhdidc,0.5,mixed
odcommfbpjnempjflnjmgmnfpgcadboo,0.5,mixed
niibnodnghffmdcebaglfgnfkgemcbch,0.5,mixed
mcaglpclodnaiimhicpjemhcinjfnjce,0.5,mixed
dhnibdhcanplpdkcljgmfhbipehkgdkk,0.5,mixed
cfllfglbkmnbkcibbjoghimalbileaic,0.5,mixed
efmfjhicbjecfchfmpelfnifijeigelm,0.5,mixed
fncbkmmlcehhipmmofdhejcggdapcmon,0.5,mixed
anflghppebdhjipndogapfagemgnlblh,0.5,mixed
amhboafopmbeaiifkcmolgielebplddn,0.5,mixed
nlgphodeccebbcnkgmokeegopgpnjfkc,0.5,mixed
fmfjhicbjecfchfmpelfnifijeigelme,0.5,mixed
nhajlccgbgjdcjaommiffaphjdndpjci,0.5,mixed
fpokgjmlcemklhmilomcljolhnbaaajk,0.5,mixed
dppilebghcniomddkpphiminideiajff,0.5,mixed
lhpbjmgkppampoeecnlfibfgodkfmapd,0.5,mixed
cflijgpldfbmdijnkeoadcjpfgokoeck,0.5,mixed
koebbleaefghpjjmghelhjboilcmfpad,0.5,mixed
eklbibkeccnjlkjkiokjodocebajanak,0.5,mixed
pmlcjncilaaaemknfefmegedhcgelmee,0.5,mixed
gpdfpljioapjogbnlpmganakfjcemifk,0.5,mixed
nklmjcelobglnhnbfpmlbgnoeippfhhi,0.5,mixed
mnophppbmlnlfobakddidbcgcjakipin,0.5,mixed
mdenajpfccjjjnbochgkdahmnipfpelc,0.5,mixed
ghabgolckcdgbbffijkkpamcphkfihgm,0.5,mixed
njhcfnojahmdghhebdaoijngclknfkbj,0.5,mixed
mcfeaailfhmpdphgnheboncfiikfkenn,0.5,mixed
lamaflkhfcmnjcfkcolgmmlpajfholja,0.5,mixed
pcjmcnhpobkjnhajhhleejfmpeoahclc,0.5,mixed
pnanegnllonoiklmmlegcaajoicfifcm,0.5,mixed
kpilmncnoafddjpnbhepaiilgkdcieaf,0.5,mixed
mkjjckchdfhjbpckippbnipkdnlidbeb,0.5,mixed
domfmjgbmkckapepjahpedlpdedmckbj,0.5,mixed
bbjnbbkmmlfamopoapkcbhknhjolebll,0.5,mixed
ikgaleggljchgbihlaanjbkekmmgccam,0.5,mixed
hfdpdgblphooommgcjdnnmhpglleaafj,0.5,mixed
nldbfffpdfgghehkkckifnjhoncdgjki,0.5,mixed
ianfonfnhjeidghdegbkbbjgliiciiic,0.5,mixed
napifgkjbjeodgmfjmgncljmnmdefpbf,0.5,mixed
klfpepckaekiibejbehafgabnolmjajb,0.5,mixed
ibfpbjfnpcgmiggfildbcngccoomddmj,0.5,mixed
jocnjcakendmllafpmjailfnlndaaklf,0.5,mixed
edailiddamlkedgjaoialogpllocmgjg,0.5,mixed
noknpgmaeedlbdichgaghebhiknmghff,0.5,mixed
npmoikddpdgbhgbkjgjemncoegpojpng,0.5,mixed
lalpacfpfnobgdkbbpggecolckiffhoi,0.5,mixed
npgjndpcilbcanlnhhjmhjalilcmoicj,0.5,mixed
ndcokkmfmiaecmndbpohaogmpmchfpkk,0.5,mixed
nhilffccdbcjcnoopblecppbhalagpaf,0.5,mixed
jkdngiblfdmfjhiahibnnhcjncehcgab,0.5,mixed
ldanhaibkdifncinbpjdjpambmofmpkf,0.5,mixed
jadhamcfimejpbemfkgoeijaimpciehj,0.5,mixed
blngdeeenccpfjbkolalandfmiinhkak,0.5,mixed
kcpkoopmfjhdpgjohcbgkbjpmbjmhgoi,0.5,mixed
fjioinpkgmlcioajfnncgldldcnabffe,0.5,mixed
glgemekgfjppocilabhlcbngobillcgf,0.5,mixed
inhcgfpbfdjbjogdfjbclgolkmhnooop,0.5,mixed
nahhmpbckpgdidfnmfkfgiflpjijilce,0.5,mixed
ciifcakemmcbbdpmljdohdmbodagmela,0.5,mixed
mdkiofbiinbmlblcfhfjgmclhdfikkpm,0.5,mixed
fbcgkphadgmbalmlklhbdagcicajenei,0.5,mixed
gijlkeaijpeaoihdajcgmiajeoonnkoj,0.5,mixed
ogadflejmplcdhcldlloonbiekhnlopp,0.5,mixed
boiciofdokedkpmopjnghpkgdakmcpmb,0.5,mixed
olaahjgjlhoehkpemnfognpgmkbedodk,0.5,mixed
dnbipceilikdgjmeiagblfckeialaela,0.5,mixed
klmjcelobglnhnbfpmlbgnoeippfhhil,0.5,mixed
kjhgjfbokhfadnlnagimjabemfdgdfdh,0.5,mixed
eeacchjlmkcleifpppcjbmahcnlihamj,0.5,mixed
mdpljndcmbeikfnlflcggaipgnhiedbl,0.5,mixed
ffiddnnfloiehekhgfjpphceidalmmgd,0.5,mixed
mgkjakldpclhkfadefnoncnjkiaffpkp,0.5,mixed
odccobbfnngplckpongkahajfjpnbcck,0.5,mixed
onbkopaoemachfglhlpomhbpofepfpom,0.5,mixed
gemcaenpcldkhfkohjjkfgfopgghpkng,0.5,mixed
ekijhekekfckmkmbemiijdkihdibnbgh,0.5,mixed
dopkmmcoegcjggfanajnindneifffpck,0.5,mixed
hjlekdknhjogancdagnndeenmobeofgm,0.5,mixed
jpoofbjomdefajdjcimmaoildecebkjc,0.5,mixed
mjnbclmflcpookeapghfhapeffmpodij,0.5,mixed
jaekigmcljkkalnicnjoafgfjoefkpeg,0.5,mixed
ljkgnegaajfacghepjiajibgdpfmcfip,0.5,mixed
klggeioacnkkpdcnapgcoicnblliidmf,0.5,mixed
gbdjcgalliefpinpmggefbloehmmknca,0.5,mixed
ejfocpkjndmkbloiobcdhkkoeekcpkik,0.5,mixed
eplfglplnlljjpeiccbgnijecmkeimed,0.5,mixed
phjbepamfhjgjdgmbhmfflhnlohldchb,0.5,mixed
dhjmmcjnajkpnbnbpagglbbfpbacoffm,0.5,mixed
eogfeijdemimhpfhlpjoifeckijeejkc,0.5,mixed
hohobnhiiohgcipklpncfmjkjpmejjni,0.5,mixed
nnjdkgjbjmdceaibhngelkkloceihell,0.5,mixed
hjfmkkelabjoojjmjljidocklbibphgl,0.5,mixed
iamfjjibfikiafdleojocafoaejhpljk,0.5,mixed
fmgfcpjmmapcjlknncjgmbolgaecngfo,0.5,mixed
nlhocomjnfjedielocojomgfldbjmdjj,0.5,mixed
bmlifknbfonkgphkpmkeoahgbhbdhebh,0.5,mixed
ikgjglmlehllifdekcggaapkaplbdpje,0.5,mixed
phfkifnjcmdcmljnnablahicoabkokbg,0.5,mixed
pknkncdfjlncijifekldbjmeaiakdbof,0.5,mixed
hkkkipfcdagiocekjdhobgmlkhejjfoj,0.5,mixed
kdndbohghpcpdkbpjhdphniglgppjakd,0.5,mixed
eebbihndkbkejmlgfoofigacgicamfha,0.5,mixed
dopmojabcdlfbnppmjeaajclohofnbol,0.5,mixed
lojpdfjjionbhgplcangflkalmiadhfi,0.5,mixed
dmakkciciccnjgmfjflpbdfkdnmpfghp,0.5,mixed
ielbkcjohpgmjhoiadncabphkglejgih,0.5,mixed
bmmchpeggdipgcobjbkcjiifgjdaodng,0.5,mixed
jgjakaebbliafihodjhpkpankimhckdf,0.5,mixed
cifafogcmckphmnbeipgkpfbjphmajbc,0.5,mixed
dneifdhdmnmmlobjbimlkcnhkbidmlek,0.5,mixed
ibiejjpajlfljcgjndbonclhcbdcamai,0.5,mixed
dmpceopfiajfdnoiebfankfoabfehdpn,0.5,mixed
eenjdnjldapjajjofmldgmkjaienebbj,0.5,mixed
aeocankoflefcaiabdkdjkenofcpjagb,0.5,mixed
fbbjijdngocdplimineplmdllhjkaece,0.5,mixed
cjljdgfhkjbdbkcdkfojleidpldagmao,0.5,mixed
afjenpabhpfodjpncbiiahbknnghabdc,0.5,mixed
ifjimhnbnbniiiaihphlclkpfikcdkab,0.5,mixed
enofnamganfiiidbpcmcihkihfmfpobo,0.5,mixed
odlnghcomkeenpeblhddfpacdncfjmna,0.5,mixed
kafnldcilonjofafnggijbhknjhpffcd,0.5,mixed
