timestamp,host,label,score,verdict,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms,requests_per_hour,payload_size_mean,payload_size_std,http_post_ratio,avg_idle_time_ms,user_active_ratio,background_tab_ratio,extension_origin_ratio,url_path_entropy,request_burst_count
,cic-dport-1093,0,0.0,SAFE,4.0,0.027,0.35331081533333336,0.0,0.0,177777777.7777778,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,175.93600352605185,0.0,0.0,0.0,27282.64768893217,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,17.0,1054.621875,2.5540896503782458,0.0,0.0,3626.89233996782,97.0,182.970952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,8.6706,1.7591271722833484,0.0,0.0,435955.9892048993,250.3333333,441.7839892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,15.736778577168781,0.0,0.0,0.0,254181.62811309274,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,266.3089990615845,0.0,0.0,0.0,16221.757489317857,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,8.0,9.4728571428572,1.5505280685456038,0.0,0.0,434323.63142814056,107.875,190.3933063716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,35.0,29392.377068014706,0.0,0.0,0.0,126.0831114259888,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.8353333329999995,1.731608699129227,0.0,0.0,612609.5464987663,90.0,30.12474066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-138,0,0.0,SAFE,23.0,3063.57486363636,4.690412770675553,0.0,0.0,1228.5113082462917,247.3043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,32.0,3829.0461609999998,3.8129600391620873,0.0,0.0,970.5103766640916,205.875,520.9958504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,68.04266667,1.7319489853556616,0.0,0.0,70543.97240946857,55.25,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,6009.995400000001,2.632209857520989,0.0,0.0,638.9355971886434,151.6875,311.9107503381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.38460636138916,0.0,0.0,0.0,16527.369611151422,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-39001,0,0.0,SAFE,3.0,0.031,1.277354185483871,0.0,0.0,174193548.38709676,20.66666667,17.89785834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,8.0,174.1651429,1.6553517081517002,0.0,0.0,23622.89977656674,161.875,285.6004396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,18.0,887.1032941000001,2.877064811927407,0.0,0.0,4296.866814899731,401.1666667,637.1272744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,12.0423,1.4961961626931732,0.0,0.0,328840.83605291345,290.9090909,646.3333411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.09266666667,1.278689703191414,0.0,0.0,51798561.15107914,88.5,55.86770087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4513.537883758545,0.0,0.0,0.0,1196.4007257879211,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,12.179799999999998,1.3691155322747501,0.0,0.0,354685.62702179013,76.66666667,47.33115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4507.297039031982,0.0,0.0,0.0,1198.0572731811214,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110816,1,1.0,BEACON,10.0,6774.192810058594,0.0,0.0,0.0,590.4762548329949,107.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-52184,0,0.0,SAFE,3.0,0.129,1.4032506666666666,0.0,0.0,41860465.11627907,16.33333333,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,20.0,136.2517895,2.1525315636313165,0.0,0.0,27812.285613631728,355.3,603.1857489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.081,1.2070387480246914,0.0,0.0,59259259.259259254,134.0,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,13.0,1388.7405395507812,0.0,0.0,0.0,2808.2999587968684,201.30769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.3867998123169,0.0,0.0,0.0,16527.230920237296,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,48.0,377.1427235704787,0.0,0.0,0.0,9748.552775654402,731.7708333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-389,0,0.0,SAFE,4.0,0.041,1.5630702409756096,0.0,0.0,117073170.7317073,56.25,35.60196624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05933333333,1.6444752049800266,0.0,0.0,80898876.40449439,46.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,71.64657143,1.2643776864955283,0.0,0.0,53835.69346354924,278.0,493.1293103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,47.66933333,1.7319418035167222,0.0,0.0,100693.66748713359,125.25,75.58571294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4507.503509521484,0.0,0.0,0.0,1198.002395027145,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,3.0,582.844,1.3453110386312632,0.0,0.0,9264.914797098367,172.3333333,258.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-137,0,0.0,SAFE,13.0,0.001833333333,1.0867690038339581,0.0,0.0,2127272727.2727273,53.84615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06333333333,1.1198659397957824,0.0,0.0,75789473.68421052,80.0,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4479.360103607178,0.0,0.0,0.0,1205.5293334535531,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,36.0,783.7330409458705,0.0,0.0,0.0,4724.640852691682,427.27777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06533333333,1.6392802363081265,0.0,0.0,73469387.75510204,56.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,45.905714290000006,2.7429580771696993,0.0,0.0,84023.15304661728,96.2,179.3054075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4505.171775817871,0.0,0.0,0.0,1198.622442985469,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,6.0,310.1550102233887,0.0,0.0,0.0,13928.519152047638,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,10.0,34.981220960617065,0.0,0.0,0.0,114347.06651615514,171.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.235,1.7316277430385931,0.0,0.0,468978.9936492428,71.0,31.22018578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.407737731934,0.0,0.0,0.0,1198.2936996104595,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4456.432819366455,0.0,0.0,0.0,1211.731494421515,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,36.0,3307.323857,1.4151353043621817,0.0,0.0,1119.5931522883823,57.61111111,168.3191324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.3383333333,1.5977722973002733,0.0,0.0,14187192.1182266,74.75,33.95879857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,680.5772,3.79796684773291,0.0,0.0,5642.269532391036,373.6875,524.7056037325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.0723333333333,1.648256392258824,0.0,0.0,66359447.004608296,63.0,8.7635609201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,15.0,2447.192328316825,0.0,0.0,0.0,1576.150273319872,61.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,14.0,821.4892308,3.3250192632957396,0.0,0.0,4719.383933119587,192.7142857,226.6195259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-3268,0,0.0,SAFE,35.0,3225.544088,5.828474045647582,0.0,0.0,1148.9169738705004,266.9142857,627.4245999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,8.0,2765.700204031808,0.0,0.0,0.0,1487.6108799818408,245.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,23300.0,1.7296137339055795,0.0,0.0,205.6500993804105,96.5,38.40182287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4478.25288772583,0.0,0.0,0.0,1205.8273919278945,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4507.624626159668,0.0,0.0,0.0,1197.970205562703,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,16.0,72.6315975189209,0.0,0.0,0.0,52869.55169889607,404.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,10.0,118.90221966637506,0.0,0.0,0.0,33641.08770402694,119.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,14.0,2371.385538,1.8178407217730108,0.0,0.0,1634.8767478097516,105.2857143,298.0497242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,33.0,442.18721985816956,0.0,0.0,0.0,8395.765036336363,346.27272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,261.5122079849243,0.0,0.0,0.0,16519.305287074934,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.511211395264,0.0,0.0,0.0,1198.266185679388,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53073,0,0.0,SAFE,4.0,0.308,1.628695830844156,0.0,0.0,15584415.584415585,13.75,11.18033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,27.27421429,2.397823541482485,0.0,0.0,141420.86062450404,107.8666667,206.6797442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,422.15169230769203,3.4707960241871154,0.0,0.0,9183.720325103699,298.0714285714,507.8422420961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4492.685317993164,0.0,0.0,0.0,1201.953757672065,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,391.0,44.58533066969651,0.0,0.0,0.0,80951.0822285741,750.6035805626599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,15.666888819800482,0.0,0.0,0.0,255315.52856522662,170.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,11.0,4020.2072143554688,0.0,0.0,0.0,985.0238529644743,99.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,331.6343077,3.5207943505538584,0.0,0.0,11690.355873916731,136.0,224.814675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4649.575710296631,0.0,0.0,0.0,1161.396294298753,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,12.0,2042.414751919833,0.0,0.0,0.0,1922.857599604175,379.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,377.868,3.6520370340965624,0.0,0.0,10207.64620751918,305.8666667,526.2512074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.3716666666667,1.7311323229038542,0.0,0.0,462799.2929455246,149.75,118.8557949786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,6.2658000000000005,1.472103666695378,0.0,0.0,689457.0525711003,89.3333333333,62.4576046687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,7.0,24.834834039211273,0.0,0.0,0.0,169117.29683269458,60.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,8.0,432134.20758928574,0.0,0.0,0.0,9.520851721593084,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05833333333,1.6281503215787514,0.0,0.0,82285714.28571428,58.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,26.21333333,1.73188562089673,0.0,0.0,183112.91963377415,87.25,36.69741135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.04833333333,1.588708671833704,0.0,0.0,99310344.8275862,55.5,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.1096666667,1.6767787882441403,0.0,0.0,43768996.96048632,144.25,93.66055733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,1830.996,1.6832788739025097,0.0,0.0,2621.5240229907654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,64.6446666666667,1.7319436339443977,0.0,0.0,74252.06513556158,86.75,33.4110760078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06733333333000001,0.49732151898501586,0.0,0.0,71287128.71287128,63.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4500.759601593018,0.0,0.0,0.0,1199.797473761696,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,30.0,4061.787207,3.717575350569073,0.0,0.0,916.8717466811725,205.4,392.2214264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-38739,0,0.0,SAFE,4.0,0.016,1.26398427625,0.0,0.0,300000000.0,5.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,60.0,2.4346271190000004,2.6020651739893808,0.0,0.0,1503727.9923142793,894.0833333,878.4249438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.12566667,1.7293123776320747,0.0,0.0,297662.1121607375,84.0,34.50652112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4506.474494934082,0.0,0.0,0.0,1198.275948542562,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,36.0,3365.012114,1.3761424972985994,0.0,0.0,1100.3993498677619,98.55555556,229.2379627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,18.0,29.97788235,1.3788423177262885,0.0,0.0,127152.5673830118,322.2777778,566.3835619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,143.71135,3.6811509369301727,0.0,0.0,26302.72417592626,316.9047619,509.3784962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4532.322883605957,0.0,0.0,0.0,1191.4420350616572,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,32568.96,1.7227637233250002,0.0,0.0,147.37959087425574,117.25,67.7436343873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,18.0,598.3248824,4.047544876097902,0.0,0.0,6370.727372882114,397.2777778,593.3368175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,1304.0,91.20777283,10.17297323803099,0.0,0.0,39500.612097930825,1042.16411,838.6366066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.633,1.731686341008838,0.0,0.0,288582.9375338183,79.5,29.57701811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,141.23571429999998,2.644717915375035,0.0,0.0,29130.63268092854,61.25,19.71110798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-199,0,0.0,SAFE,4.0,0.04133333333,1.6484194494071305,0.0,0.0,116129032.25806452,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,7.0,565.5383268992106,0.0,0.0,0.0,7426.552366535749,122.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-3780,0,0.0,SAFE,3.0,0.6945,1.4060683438712742,0.0,0.0,7775377.969762419,16.3333333333,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,11.0,3809.052276611328,0.0,0.0,0.0,1039.6286825243997,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,10.0,644.2033333,2.938525358605126,0.0,0.0,6209.219656319691,75.5,156.0020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,13.0,46.67875,1.1414775207133867,0.0,0.0,83549.79514232921,104.4615385,167.5750119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08333333333000001,1.2549231048501968,0.0,0.0,57600000.00000001,88.5,53.12908808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,35.2498,1.8443417874711345,0.0,0.0,122553.88683056358,64.5,31.22880233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,79.0,20.608999790289463,0.0,0.0,0.0,176920.4659738916,780.2784810126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4482.81717300415,0.0,0.0,0.0,1204.5996505320784,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,20.47133333,1.7317969820776689,0.0,0.0,234474.22411827918,95.25,53.67681064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4508.879661560059,0.0,0.0,0.0,1197.6367535459167,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-123,0,0.0,SAFE,4.0,0.062333333330000004,1.6486900733501972,0.0,0.0,77005347.5935829,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,8.0,15.01414286,1.7090552307426228,0.0,0.0,274027.3456455342,89.0,41.63665586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-49270,0,0.0,SAFE,4.0,4.569333332999999,1.660468378440361,0.0,0.0,1050481.470674059,3.0,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,3.0,18.932,1.4139894633424888,0.0,0.0,285231.3543207268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,10.0,34.601222220000004,1.9448417446682897,0.0,0.0,115602.85282151241,272.7,528.088715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05333333333,0.9868866767491803,0.0,0.0,90000000.0,77.25,17.52712184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,22.0,685.0667681012835,0.0,0.0,0.0,5505.198539817342,321.54545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.086,0.7451846497674418,0.0,0.0,55813953.488372095,84.5,51.48592041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4483.364582061768,0.0,0.0,0.0,1204.4525715365087,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-22,0,0.0,SAFE,75.0,19.86483784,5.730252938223834,0.0,0.0,183673.71928397182,125.3866667,248.8413882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4506.823539733887,0.0,0.0,0.0,1198.183144379079,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-50105,0,0.0,SAFE,9.0,100.587,2.786393802380029,0.0,0.0,40263.65236064303,1291.888889,1645.241762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,217.085599899292,0.0,0.0,0.0,19899.98416294811,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4464.755058288574,0.0,0.0,0.0,1209.472844422942,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,45.0,2631.461705,1.6604846191368001,0.0,0.0,1399.1532445478472,314.7333333,693.9227055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.061,0.3550230791803278,0.0,0.0,78688524.59016393,46.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4738.931179046631,0.0,0.0,0.0,1139.4974512135375,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,72.0,1644.705577,2.2095323131502944,0.0,0.0,2219.670362509165,474.3611111,818.7994313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.665229797363,0.0,0.0,0.0,1198.2252341034891,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,1963.67733333333,1.7215531960990937,0.0,0.0,2444.393444136783,3.0,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,5.0,279.30725,1.9999880658307292,0.0,0.0,16111.289628178285,3.6,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-52855,0,0.0,SAFE,5.0,0.013,1.8461538461538463,0.0,0.0,346153846.15384614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,6.0,258.75980854034424,0.0,0.0,0.0,16695.019309099745,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,13.0,48.91008138656616,0.0,0.0,0.0,79738.16214240015,467.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,28.0,826.2515597873263,0.0,0.0,0.0,4518.397925075357,221.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7668.098333333331,1.7050875132831245,0.0,0.0,625.9700634164186,118.5,58.4782010667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,154.0,53.27066409042458,0.0,0.0,0.0,68021.10455416748,894.2337662337662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08533333333,1.256495574658457,0.0,0.0,56250000.0,75.25,29.02929555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,41.0,23092.257690429688,0.0,0.0,0.0,159.7938170215932,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,15.0,2605.490548270089,0.0,0.0,0.0,1480.390270348054,61.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,8.369666666999999,1.7266722684405325,0.0,0.0,573499.5419968936,108.5,42.17463693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,118.0,19.52670170710637,0.0,0.0,0.0,185938.68463960206,849.6101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,205.83200454711914,0.0,0.0,0.0,20987.989741950278,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,17.0,646.02075,3.814081914551506,0.0,0.0,5920.862449077681,366.5294118,599.2105836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.2116666666667,1.7313723479739358,0.0,0.0,470050.5957238453,70.25,15.3362316101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4491.40739440918,0.0,0.0,0.0,1202.2957451425625,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,15.770888990826078,0.0,0.0,0.0,253631.8657956948,163.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
