iat_cv,iat_bowley_skewness,iat_norm_mad,iat_burstiness,iat_autocorr_lag1,iat_spread_ratio,iat_clock_share,iat_entropy_norm,payload_size_mean,payload_cv,payload_repeat_ratio,upload_download_ratio,url_path_entropy,unique_path_ratio,http_post_ratio,uri_len_norm,uri_char_entropy_norm,referrer_absent_ratio,error_status_ratio,status_known_ratio,n_flows,c2_ratio,window_start_ts,label,group,family,pair
0.810694,0.112396,0.510226,-0.104549,-0.246186,2.244623,0.122449,0.884055,234.18,2.548128,0.7,0.0,5.643856,1.0,0.0,0.3963,0.746645,1.0,1.0,0.38,50,0.0,1312968839.641029,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.726181,0.031583,0.7099,-0.158627,-0.416115,2.129368,0.163265,0.824627,120.28,1.457963,0.76,0.0,5.643856,1.0,0.0,0.3878,0.740756,1.0,1.0,0.46,50,0.0,1312970540.404229,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.692719,0.056281,0.481838,-0.181531,-0.301936,1.61805,0.081633,0.778651,113.0,1.527683,0.78,0.0,5.643856,1.0,0.0,0.3851,0.747904,1.0,1.0,0.4,50,0.0,1312972124.644439,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.852896,0.230337,0.843505,-0.079391,-0.261578,2.535235,0.040816,0.872247,113.56,1.527843,0.76,0.0,5.643856,1.0,0.0,0.3808,0.739459,1.0,0.95,0.4,50,0.0,1312973731.807652,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.810144,0.182478,0.803073,-0.104884,-0.53871,2.601499,0.020408,0.806129,135.0,1.333642,0.78,0.0,5.643856,1.0,0.0,0.386,0.746376,1.0,1.0,0.36,50,0.0,1312975339.127304,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.718691,-0.129363,0.630173,-0.163676,-0.232547,1.898406,0.081633,0.813922,128.1,1.393807,0.76,0.0,5.643856,1.0,0.0,0.403,0.753398,1.0,0.947368,0.38,50,0.0,1312976918.812991,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.635557,0.083322,0.503988,-0.222825,-0.171861,1.804978,0.081633,0.865877,128.3,1.393371,0.74,0.0,5.643856,1.0,0.0,0.3938,0.752421,1.0,1.0,0.36,50,0.0,1312978553.830031,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.709745,0.054744,0.605572,-0.169765,-0.437798,1.871708,0.122449,0.858841,120.62,1.457913,0.76,0.0,5.643856,1.0,0.0,0.3849,0.748653,1.0,0.941176,0.34,50,0.0,1312980007.813965,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.658835,-0.081582,0.531811,-0.205665,-0.455817,1.814274,0.081633,0.859284,188.74,2.373517,0.7,0.0,5.643856,1.0,0.0,0.3929,0.755688,1.0,1.0,0.38,50,0.0,1312981567.686301,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
0.683349,0.118447,0.454738,-0.188108,-0.381832,2.043966,0.157895,0.774113,135.4872,1.336416,0.769231,0.0,5.285402,1.0,0.0,0.402949,0.750933,1.0,0.933333,0.384615,39,0.0,1312983144.396335,0,ctu13-s1,benign,66.249.66.241->147.32.86.92
1.78713,0.714569,0.827789,0.282416,0.363488,36.339962,0.052632,0.828692,163.2,2.048112,0.55,0.0,4.321928,1.0,0.0,0.2565,0.6778,0.1,0.0,0.75,20,0.0,1312962413.631407,0,ctu13-s1,benign,88.102.51.188->147.32.87.36
0.005191,-0.408515,0.001816,-0.989672,-0.775695,0.010502,1.0,0.677808,0.0,0.0,0.857143,0.0,0.0,0.142857,0.0,0.285,0.736636,1.0,0.0,1.0,7,0.0,1312962413.691151,0,ctu13-s1,benign,147.32.84.59->173.194.1.37
5.173168,0.395401,0.815927,0.676017,-0.031176,2.485015,0.163265,0.717524,4386.76,3.544574,0.54,0.064908,5.643856,1.0,0.82,0.887,0.868219,0.0,0.04,1.0,50,0.0,1312962413.906345,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
2.098757,0.065109,0.793283,0.35458,-0.104435,5.931807,0.061224,0.834027,2265.24,1.673205,0.52,0.104623,5.643856,1.0,0.8,0.9151,0.86762,0.0,0.0,1.0,50,0.0,1312971064.853559,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
3.161924,0.379278,0.766942,0.519453,-0.023638,7.838425,0.102041,0.853989,1223.44,3.094653,0.74,0.150501,5.603856,0.98,0.9,0.805,0.857814,0.0,0.0,1.0,50,0.0,1312975606.127084,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
3.320959,0.735535,0.905905,0.53714,0.017345,20.09463,0.020408,0.90599,436.2,2.505831,0.82,0.199451,5.643856,1.0,0.92,0.853,0.879411,0.0,0.0,1.0,50,0.0,1312977357.86295,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
2.834562,0.31506,0.896033,0.478428,-0.091887,4.088486,0.040816,0.850034,2658.94,2.195088,0.52,0.060167,5.643856,1.0,0.9,0.8489,0.865463,0.0,0.0,1.0,50,0.0,1312980102.191699,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
2.866847,0.628132,0.934419,0.482783,-0.054276,5.107707,0.0,0.911214,3200.1852,2.020549,0.481481,0.019738,4.754888,1.0,0.888889,0.838889,0.864597,0.0,0.0,1.0,27,0.0,1312982864.135173,0,ctu13-s1,benign,147.32.84.25->74.125.232.215
2.446162,0.77931,0.777759,0.419644,-0.308381,3623.433641,0.285714,0.759089,13487.75,2.600257,0.375,0.0,2.75,0.875,0.0,0.7225,0.776897,0.375,0.25,1.0,8,0.0,1312962413.969227,0,ctu13-s1,benign,147.32.85.30->209.85.148.147
1.523971,0.218825,0.937553,0.207598,0.249336,5.568256,0.111111,0.820451,437.5,1.964216,0.6,0.065906,3.121928,0.9,0.2,0.488,0.511325,0.3,0.0,0.3,10,0.0,1312962414.064035,0,ctu13-s1,benign,147.32.85.30->69.63.190.10
2.736421,0.956536,0.99825,0.464728,0.262103,1362.200023,0.061224,0.96029,14599.72,2.114467,0.42,0.000431,5.156566,0.82,0.06,0.7719,0.777171,0.62,0.08,1.0,50,0.0,1312962414.186993,0,ctu13-s1,benign,147.32.86.147->74.125.232.194
3.74922,0.817333,0.999547,0.578878,-0.060505,27.215169,0.040816,0.77951,15.1,7.0,0.96,0.0,5.283856,0.82,0.0,0.1632,0.685132,0.0,0.0,0.02,50,0.0,1312962414.216095,0,ctu13-s1,benign,147.32.85.30->195.113.232.89
2.814212,0.912771,0.999781,0.475645,-0.026958,2137.053076,0.0,0.914349,43.4865,6.0,0.945946,0.0,5.155399,0.972973,0.0,0.157162,0.676022,0.0,0.666667,0.081081,37,0.0,1312962448.605433,0,ctu13-s1,benign,147.32.85.30->195.113.232.89
5.300162,0.734368,0.998282,0.682548,-0.036342,426.478147,0.040816,0.765342,53.78,7.0,0.96,0.0,5.603856,0.98,0.0,0.2522,0.762622,0.0,0.75,0.08,50,0.0,1312962414.503801,0,ctu13-s1,benign,147.32.85.30->2.20.182.40
6.14581,0.578614,0.877835,0.720116,-0.024463,4.663922,0.040816,0.551001,0.0,0.0,0.98,0.0,5.643856,1.0,0.0,0.2402,0.767572,0.0,0.0,0.0,50,0.0,1312977528.605663,0,ctu13-s1,benign,147.32.85.30->2.20.182.40
2.577059,0.986452,0.973726,0.440881,-0.028448,741.628425,0.076923,0.844357,0.0,0.0,0.962963,0.0,4.754888,1.0,0.0,0.243889,0.762361,0.0,0.0,0.0,27,0.0,1312977529.623591,0,ctu13-s1,benign,147.32.85.30->2.20.182.40
0.0016,0.573215,0.000332,-0.996805,-0.080784,0.001764,1.0,0.409168,6.0,0.0,0.98,0.0,0.0,0.02,0.0,0.05,0.520321,1.0,0.0,1.0,50,0.0,1312962414.781649,0,ctu13-s1,benign,147.32.84.134->88.86.100.176
0.002374,0.236601,0.000279,-0.995263,-0.101906,0.001516,1.0,0.269628,6.0,0.0,0.98,0.0,0.0,0.02,0.0,0.05,0.520321,1.0,0.0,1.0,50,0.0,1312962565.609024,0,ctu13-s1,benign,147.32.84.134->88.86.100.176
0.001178,-0.045369,0.000408,-0.997646,-0.172627,0.001627,1.0,0.534075,6.0,0.0,0.98,0.0,0.0,0.02,0.0,0.05,0.520321,1.0,0.0,1.0,50,0.0,1312962716.460414,0,ctu13-s1,benign,147.32.84.134->88.86.100.176
0.015221,0.008376,0.00077,-0.970014,-0.030105,0.005266,0.979592,0.086347,6.0,0.0,0.98,0.0,0.0,0.02,0.0,0.05,0.520321,1.0,0.0,1.0,50,0.0,1312962867.281908,0,ctu13-s1,benign,147.32.84.134->88.86.100.176
0.036115,0.230109,0.000618,-0.930287,0.033378,0.010227,0.930233,0.19041,6.0,0.0,0.977273,0.0,0.0,0.022727,0.0,0.05,0.520321,1.0,0.0,1.0,44,0.0,1312963018.652677,0,ctu13-s1,benign,147.32.84.134->88.86.100.176
1.845683,0.987874,0.999994,0.297181,-0.064385,548.391638,0.020408,0.946021,207.62,2.719903,0.76,0.009107,5.523856,0.94,0.02,0.4968,0.785399,0.26,0.214286,0.28,50,0.0,1312962414.870443,0,ctu13-s1,benign,147.32.85.30->195.113.232.73
1.943925,0.09897,0.990106,0.320635,0.368148,30.678776,0.2,0.591703,71.875,3.872983,0.875,0.0,4.0,1.0,0.0,0.225938,0.699682,0.0625,0.0,0.0625,16,0.0,1312984280.944033,0,ctu13-s1,benign,147.32.85.30->195.113.232.73
3.99526,0.353123,0.995101,0.59962,-0.023423,20.623172,0.0,0.713939,48.96,3.037005,0.8,0.0,4.643856,1.0,0.0,0.2408,0.690444,0.04,0.0,0.28,25,0.0,1312962415.051374,0,ctu13-s1,benign,147.32.86.99->89.185.234.107
0.587031,-0.333163,0.25023,-0.260215,-0.321563,1.300254,0.265306,0.733991,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312962415.077517,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.633019,0.00012,0.666358,-0.224726,-0.431688,1.666534,0.163265,0.800151,0.0,0.0,0.98,0.0,1.443903,0.06,0.0,0.0707,0.630659,1.0,0.0,0.0,50,0.0,1312962566.209104,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.443999,-0.333495,0.250088,-0.385043,-0.277618,1.000055,0.265306,0.765751,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312962701.901802,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.479287,-0.333026,0.499916,-0.352003,-0.252141,1.050092,0.204082,0.792954,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312962850.659643,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.603233,-0.333113,0.499848,-0.24748,-0.273351,1.500093,0.163265,0.758705,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963009.103617,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.560509,-0.333043,0.49987,-0.281633,-0.393116,1.500073,0.163265,0.80597,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963157.797221,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.630943,-0.332932,0.499962,-0.226284,-0.506481,1.500306,0.183673,0.799617,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963308.115095,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.571714,-0.332943,0.250264,-0.272496,-0.276644,1.249995,0.183673,0.795131,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963460.058782,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.543502,0.497797,0.335992,-0.295755,-0.403054,1.664324,0.122449,0.803315,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963616.079782,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.470667,-0.330834,0.499806,-0.359928,-0.301808,1.000302,0.183673,0.769366,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963767.21013,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.641281,0.334032,0.664948,-0.21856,-0.364669,2.332915,0.102041,0.817811,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312963919.158003,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.56209,0.330025,0.334533,-0.280336,-0.250681,1.730607,0.183673,0.80883,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312964068.662631,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.529073,-0.331122,0.499935,-0.307982,-0.328891,1.299756,0.163265,0.804683,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312964217.351362,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.457699,-0.32892,0.498395,-0.372025,-0.209739,1.001451,0.183673,0.744358,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312964371.730886,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.521653,-0.331259,0.499913,-0.31436,-0.304863,1.251224,0.326531,0.697095,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312964525.297765,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.509909,-0.334207,0.499377,-0.324583,-0.341763,1.25104,0.204082,0.777656,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312964683.740133,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.605945,0.331573,0.334405,-0.245373,-0.438934,1.9973,0.163265,0.816001,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312964842.995538,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.500511,-0.331474,0.498957,-0.332879,-0.270123,1.002563,0.183673,0.790636,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965003.067403,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.57848,0.334174,0.335018,-0.267042,-0.418683,2.00138,0.142857,0.747315,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312965159.07316,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.470213,-0.32801,0.499344,-0.360347,-0.295246,1.002619,0.22449,0.782051,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965323.20244,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.573749,0.330019,0.334921,-0.270851,-0.371492,1.729336,0.142857,0.809426,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965483.265617,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.578695,0.000132,0.500001,-0.266869,-0.374225,1.50034,0.142857,0.804947,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965637.645895,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.645781,0.497527,0.335995,-0.215228,-0.471028,2.06235,0.102041,0.834,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965795.275744,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.486958,-0.33452,0.251234,-0.345028,-0.330855,1.300118,0.204082,0.748328,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312965955.344472,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.572488,0.002447,0.499418,-0.271869,-0.343279,1.502245,0.183673,0.794207,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312966104.037323,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.534458,0.005042,0.333391,-0.303392,-0.322949,1.469056,0.265306,0.794303,0.0,0.0,0.98,0.0,1.443903,0.06,0.0,0.0707,0.630659,1.0,0.0,0.0,50,0.0,1312966260.042348,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.455031,-0.332819,0.251591,-0.374541,-0.300786,1.00027,0.244898,0.781858,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312966407.114051,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.503947,0.308946,0.341841,-0.329834,-0.254401,1.64472,0.183673,0.820628,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312966559.865099,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.554311,-0.33282,0.499896,-0.286744,-0.403781,1.25018,0.204082,0.786591,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312966717.527136,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.653987,0.500146,0.333397,-0.2092,-0.458389,2.000384,0.102041,0.772919,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312966874.344174,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.527923,0.000177,0.4999,-0.308966,-0.446151,1.050308,0.22449,0.808954,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312967029.537181,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.501484,-0.333205,0.250188,-0.332015,-0.399735,1.10033,0.265306,0.824368,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312967187.979885,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.450544,-0.332838,0.499741,-0.378793,-0.293729,1.000093,0.244898,0.796081,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312967339.110293,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.524882,-0.332761,0.499773,-0.311577,-0.343406,1.500164,0.244898,0.835563,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312967500.802979,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.603436,-0.332032,0.499797,-0.247321,-0.456269,1.55081,0.22449,0.85166,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312967664.933626,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.516761,-0.00071,0.499942,-0.3186,-0.335772,1.249974,0.183673,0.76775,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312967818.501567,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.513116,-6e-06,0.499895,-0.321776,-0.282893,1.30017,0.142857,0.849005,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312967976.990804,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.45341,-0.333323,0.499784,-0.376075,-0.270654,1.050102,0.306122,0.755203,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312968142.746594,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.51956,-0.332424,0.499867,-0.31617,-0.297656,1.050438,0.22449,0.789711,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312968302.002117,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.540381,-0.332754,0.49984,-0.29838,-0.441398,1.250359,0.244898,0.804941,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312968457.19467,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.492906,-0.332716,0.499789,-0.339669,-0.39433,1.250444,0.122449,0.752807,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312968615.637488,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.516092,-0.333424,0.250218,-0.319181,-0.48072,1.30002,0.22449,0.846623,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312968770.829576,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.493107,-0.333257,0.250074,-0.339489,-0.242665,1.250192,0.22449,0.799874,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312968934.147534,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.493275,-0.332959,0.250175,-0.339338,-0.250803,1.00027,0.22449,0.704894,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312969095.028626,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.624853,2.3e-05,0.499971,-0.23088,-0.54956,1.749978,0.142857,0.831458,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312969252.658297,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.487091,-0.333245,0.250058,-0.344907,-0.272269,1.250006,0.306122,0.776827,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312969411.912956,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.479578,-0.000147,0.250116,-0.351737,-0.298913,1.300045,0.183673,0.795167,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312969571.19951,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.572505,-0.332652,0.499926,-0.271856,-0.403969,1.300268,0.183673,0.779414,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312969743.456138,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.476486,-0.333216,0.25009,-0.354567,-0.29932,1.050067,0.183673,0.818514,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312969902.711017,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.450577,-0.333024,0.250131,-0.378761,-0.189702,1.000261,0.22449,0.804778,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970061.96686,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.52614,-0.332943,0.49865,-0.310496,-0.338204,1.301029,0.22449,0.810801,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970216.347433,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.524362,-0.333026,0.498724,-0.312024,-0.468698,1.299947,0.265306,0.802708,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312970375.618568,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.615298,0.331236,0.664228,-0.238161,-0.488878,2.063703,0.122449,0.831458,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970532.467672,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.527854,-0.33274,0.499902,-0.309026,-0.332618,1.299996,0.204082,0.813787,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970684.441551,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.604142,-0.328268,0.499401,-0.246773,-0.547678,1.500806,0.22449,0.802193,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970843.69705,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.597881,0.502488,0.664403,-0.251658,-0.450191,2.003211,0.142857,0.767552,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312970999.702282,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.617113,0.331303,0.662344,-0.236772,-0.372766,1.994711,0.122449,0.795183,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312971157.333001,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.54941,0.330168,0.662239,-0.290814,-0.47769,1.99568,0.142857,0.797922,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312971313.338414,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.512365,-0.333083,0.250107,-0.322432,-0.492046,1.300146,0.244898,0.827532,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312971469.375513,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.493476,-0.333025,0.250084,-0.339158,-0.22459,1.050275,0.306122,0.678374,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312971627.818387,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.563662,-0.33196,0.499774,-0.279049,-0.378871,1.350966,0.183673,0.820655,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312971787.886943,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.543777,-0.33306,0.499922,-0.295524,-0.431117,1.500136,0.22449,0.815057,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312971946.330393,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.539023,0.332741,0.333566,-0.299526,-0.251561,1.666277,0.142857,0.796497,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312972102.335694,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.654215,0.333299,0.333617,-0.209033,-0.482238,1.999799,0.142857,0.831541,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312972256.71733,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.529194,0.000284,0.499913,-0.307879,-0.467855,1.050498,0.142857,0.829032,0.0,0.0,0.98,0.0,1.499725,0.06,0.0,0.0709,0.629545,1.0,0.0,0.0,50,0.0,1312972411.097941,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
0.667737,-0.332618,0.499895,-0.19923,-0.421506,1.500245,0.122449,0.780073,0.0,0.0,0.98,0.0,1.47431,0.06,0.0,0.0708,0.630102,1.0,0.0,0.0,50,0.0,1312972569.541122,0,ctu13-s1,benign,147.32.86.20->188.138.84.239
